account_id,product,amount,bucket,is_asset,is_liability,is_off_balance,base_haircut,asf_weight,rsf_weight
A00330,corporate_non_operational,605594.3469360408,overnight,False,True,False,1.0,0.5,0.0
A00331,committed_facilities,4914857.476151538,>1y,False,False,True,1.0,0.0,0.0
A00332,loans,1135640.0902202746,31d-90d,True,False,False,0.65,0.0,0.85
A00333,treasury_hqla,2033359.065734174,>1y,True,False,False,0.05,0.0,0.05
A00334,corporate_bonds,8390694.371750139,overnight,True,False,False,0.2,0.0,0.5
A00335,corporate_operational,1934822.3396716877,>1y,False,True,False,1.0,0.5,0.0
A00336,equities,6993373.626906752,91d-1y,True,False,False,0.45,0.0,0.85
A00337,corporate_non_operational,2109111.356041219,>1y,False,True,False,1.0,0.5,0.0
A00338,wholesale_unsecured,3378403.7352782073,31d-90d,False,True,False,1.0,0.0,0.0
A00339,corporate_operational,910710.3477007836,2d-7d,False,True,False,1.0,0.5,0.0
A00340,retail_less_stable,1690693.799508147,2d-7d,False,True,False,1.0,0.9,0.0
A00341,retail_stable,987420.5207534512,8d-30d,False,True,False,1.0,0.95,0.0
A00342,corporate_bonds,6968915.446736561,91d-1y,True,False,False,0.2,0.0,0.5
A00343,loans,4909428.803115845,31d-90d,True,False,False,0.65,0.0,0.85
A00344,loans,1656852.169698201,>1y,True,False,False,0.65,0.0,0.85
A00345,loans,968080.7519284025,>1y,True,False,False,0.65,0.0,0.85
A00346,loans,11567359.847108975,>1y,True,False,False,0.65,0.0,0.85
A00347,loans,6800513.727678547,8d-30d,True,False,False,0.65,0.0,0.85
A00348,retail_stable,5287326.835501177,31d-90d,False,True,False,1.0,0.95,0.0
A00349,retail_less_stable,11541368.663648881,overnight,False,True,False,1.0,0.9,0.0
A00350,treasury_hqla,1450535.22763765,>1y,True,False,False,0.05,0.0,0.05
A00351,retail_less_stable,2017902.9879779087,91d-1y,False,True,False,1.0,0.9,0.0
A00352,retail_stable,7595465.65715138,overnight,False,True,False,1.0,0.95,0.0
A00353,loans,532271.1125393804,8d-30d,True,False,False,0.65,0.0,0.85
A00354,retail_stable,11469775.241511382,31d-90d,False,True,False,1.0,0.95,0.0
A00355,committed_facilities,9622468.499670444,31d-90d,False,False,True,1.0,0.0,0.0
A00356,loans,1020710.3770062062,31d-90d,True,False,False,0.65,0.0,0.85
A00357,committed_facilities,20531659.72273018,2d-7d,False,False,True,1.0,0.0,0.0
A00358,retail_stable,12613285.55888285,2d-7d,False,True,False,1.0,0.95,0.0
A00359,committed_facilities,1221499.0593275074,>1y,False,False,True,1.0,0.0,0.0
A00360,retail_less_stable,3240676.504618176,overnight,False,True,False,1.0,0.9,0.0
A00361,treasury_hqla,5284831.236838182,31d-90d,True,False,False,0.05,0.0,0.05
A00362,loans,2362530.57788196,>1y,True,False,False,0.65,0.0,0.85
A00363,retail_stable,1456392.121898233,>1y,False,True,False,1.0,0.95,0.0
A00364,retail_less_stable,3743567.7612246294,overnight,False,True,False,1.0,0.9,0.0
A00365,corporate_bonds,1092029.2458029373,>1y,True,False,False,0.2,0.0,0.5
A00366,retail_less_stable,4377370.087031642,91d-1y,False,True,False,1.0,0.9,0.0
A00367,wholesale_unsecured,3360825.2373510404,>1y,False,True,False,1.0,0.0,0.0
A00368,equities,1010741.0931968036,91d-1y,True,False,False,0.45,0.0,0.85
A00369,corporate_bonds,7308621.020015029,91d-1y,True,False,False,0.2,0.0,0.5
A00370,equities,2411770.7353648404,8d-30d,True,False,False,0.45,0.0,0.85
A00371,equities,11502839.450710416,31d-90d,True,False,False,0.45,0.0,0.85
A00372,retail_stable,6884294.613789505,8d-30d,False,True,False,1.0,0.95,0.0
A00373,wholesale_unsecured,18840975.682393204,8d-30d,False,True,False,1.0,0.0,0.0
A00374,corporate_non_operational,6255244.281455836,91d-1y,False,True,False,1.0,0.5,0.0
A00375,wholesale_unsecured,1943322.943596138,overnight,False,True,False,1.0,0.0,0.0
A00376,loans,2800785.370080501,91d-1y,True,False,False,0.65,0.0,0.85
A00377,corporate_non_operational,949540.794450522,2d-7d,False,True,False,1.0,0.5,0.0
A00378,corporate_non_operational,1586259.0826358509,overnight,False,True,False,1.0,0.5,0.0
A00379,retail_stable,1486303.0202079494,overnight,False,True,False,1.0,0.95,0.0
A00380,loans,3022089.0023019435,overnight,True,False,False,0.65,0.0,0.85
A00381,committed_facilities,2482250.140924272,91d-1y,False,False,True,1.0,0.0,0.0
A00382,loans,1332186.805154059,31d-90d,True,False,False,0.65,0.0,0.85
A00383,corporate_operational,6334783.3537768815,8d-30d,False,True,False,1.0,0.5,0.0
A00384,wholesale_unsecured,1399383.9834308962,overnight,False,True,False,1.0,0.0,0.0
A00385,loans,1182890.524278265,overnight,True,False,False,0.65,0.0,0.85
A00386,wholesale_unsecured,1453144.5444405526,overnight,False,True,False,1.0,0.0,0.0
A00387,loans,4686616.172821041,31d-90d,True,False,False,0.65,0.0,0.85
A00388,corporate_non_operational,652148.3680054594,8d-30d,False,True,False,1.0,0.5,0.0
A00389,treasury_hqla,3497543.1241902737,91d-1y,True,False,False,0.05,0.0,0.05
A00390,loans,1098961.4644240597,91d-1y,True,False,False,0.65,0.0,0.85
A00391,loans,8813611.220973887,31d-90d,True,False,False,0.65,0.0,0.85
A00392,corporate_non_operational,2298838.4561586557,8d-30d,False,True,False,1.0,0.5,0.0
A00393,corporate_operational,3578105.408782429,8d-30d,False,True,False,1.0,0.5,0.0
A00394,corporate_bonds,15641356.128572978,91d-1y,True,False,False,0.2,0.0,0.5
A00395,committed_facilities,3845362.587311989,31d-90d,False,False,True,1.0,0.0,0.0
A00396,retail_stable,6922203.393642568,overnight,False,True,False,1.0,0.95,0.0
A00397,retail_stable,1118618.3299098834,2d-7d,False,True,False,1.0,0.95,0.0
A00398,retail_less_stable,2372481.9498367864,>1y,False,True,False,1.0,0.9,0.0
A00399,committed_facilities,5427742.31572558,>1y,False,False,True,1.0,0.0,0.0
A00400,retail_less_stable,8362274.653298651,2d-7d,False,True,False,1.0,0.9,0.0
A00401,retail_stable,4110900.0538607035,31d-90d,False,True,False,1.0,0.95,0.0
A00402,wholesale_unsecured,1359386.9598665927,8d-30d,False,True,False,1.0,0.0,0.0
A00403,loans,758044.9248807417,31d-90d,True,False,False,0.65,0.0,0.85
A00404,loans,4579527.643072221,>1y,True,False,False,0.65,0.0,0.85
A00405,treasury_hqla,990208.2679989486,91d-1y,True,False,False,0.05,0.0,0.05
A00406,wholesale_unsecured,9426682.026535612,8d-30d,False,True,False,1.0,0.0,0.0
A00407,corporate_non_operational,12805417.66689412,>1y,False,True,False,1.0,0.5,0.0
A00408,retail_stable,1952223.8205112729,overnight,False,True,False,1.0,0.95,0.0
A00409,corporate_non_operational,1607041.5618857667,31d-90d,False,True,False,1.0,0.5,0.0
A00410,retail_less_stable,5224979.043158876,8d-30d,False,True,False,1.0,0.9,0.0
A00411,retail_less_stable,14221551.716060368,overnight,False,True,False,1.0,0.9,0.0
A00412,retail_stable,4916967.288407866,>1y,False,True,False,1.0,0.95,0.0
A00413,corporate_non_operational,26389695.208120644,2d-7d,False,True,False,1.0,0.5,0.0
A00414,retail_stable,4990854.013025885,>1y,False,True,False,1.0,0.95,0.0
A00415,treasury_hqla,5618697.310301933,>1y,True,False,False,0.05,0.0,0.05
A00416,equities,15031451.273521224,91d-1y,True,False,False,0.45,0.0,0.85
A00417,corporate_non_operational,2583098.165654525,>1y,False,True,False,1.0,0.5,0.0
A00418,wholesale_unsecured,1254561.434840366,overnight,False,True,False,1.0,0.0,0.0
A00419,corporate_non_operational,3555311.811291069,8d-30d,False,True,False,1.0,0.5,0.0
A00420,corporate_bonds,1017036.7737067492,91d-1y,True,False,False,0.2,0.0,0.5
A00421,wholesale_unsecured,17757119.767646145,8d-30d,False,True,False,1.0,0.0,0.0
A00422,retail_less_stable,1503644.6739465324,overnight,False,True,False,1.0,0.9,0.0
A00423,loans,5857755.383411771,91d-1y,True,False,False,0.65,0.0,0.85
A00424,loans,4298426.320388069,31d-90d,True,False,False,0.65,0.0,0.85
A00425,treasury_hqla,12211968.935326744,91d-1y,True,False,False,0.05,0.0,0.05
A00426,corporate_bonds,10688155.370809194,31d-90d,True,False,False,0.2,0.0,0.5
A00427,wholesale_unsecured,3010053.0879693367,91d-1y,False,True,False,1.0,0.0,0.0
A00428,loans,4216359.056964603,91d-1y,True,False,False,0.65,0.0,0.85
A00429,corporate_operational,1604084.3904809353,91d-1y,False,True,False,1.0,0.5,0.0
A00430,retail_stable,2352822.5579116,overnight,False,True,False,1.0,0.95,0.0
A00431,corporate_non_operational,725387.953934488,91d-1y,False,True,False,1.0,0.5,0.0
A00432,loans,1691220.6843540326,91d-1y,True,False,False,0.65,0.0,0.85
A00433,committed_facilities,2135706.822241755,91d-1y,False,False,True,1.0,0.0,0.0
A00434,loans,1067245.2824533286,31d-90d,True,False,False,0.65,0.0,0.85
A00435,treasury_hqla,1832261.3387697036,8d-30d,True,False,False,0.05,0.0,0.05
A00436,corporate_non_operational,6049434.061917985,>1y,False,True,False,1.0,0.5,0.0
A00437,retail_stable,2678887.6015970027,91d-1y,False,True,False,1.0,0.95,0.0
A00438,retail_less_stable,1208730.6189921384,overnight,False,True,False,1.0,0.9,0.0
A00439,treasury_hqla,1422391.5134454123,31d-90d,True,False,False,0.05,0.0,0.05
A00440,committed_facilities,676423.3257777983,8d-30d,False,False,True,1.0,0.0,0.0
A00441,retail_stable,326218.50983499165,91d-1y,False,True,False,1.0,0.95,0.0
A00442,treasury_hqla,2356294.8364084177,>1y,True,False,False,0.05,0.0,0.05
A00443,loans,542277.3024374134,8d-30d,True,False,False,0.65,0.0,0.85
A00444,retail_stable,5277014.444011485,>1y,False,True,False,1.0,0.95,0.0
A00445,wholesale_unsecured,3036132.4199870047,31d-90d,False,True,False,1.0,0.0,0.0
A00446,equities,14215184.367096724,8d-30d,True,False,False,0.45,0.0,0.85
A00447,retail_less_stable,750147.4791427929,overnight,False,True,False,1.0,0.9,0.0
A00448,corporate_non_operational,2753365.8241183627,overnight,False,True,False,1.0,0.5,0.0
A00449,corporate_non_operational,5435985.624562674,2d-7d,False,True,False,1.0,0.5,0.0
A00450,wholesale_unsecured,2890312.857182552,overnight,False,True,False,1.0,0.0,0.0
A00451,retail_stable,2189661.430148507,overnight,False,True,False,1.0,0.95,0.0
A00452,treasury_hqla,5554678.750138287,>1y,True,False,False,0.05,0.0,0.05
A00453,loans,1658209.206695752,91d-1y,True,False,False,0.65,0.0,0.85
A00454,corporate_bonds,10218458.048231864,91d-1y,True,False,False,0.2,0.0,0.5
A00455,loans,12760135.70370335,8d-30d,True,False,False,0.65,0.0,0.85
A00456,retail_stable,1591033.3391738762,31d-90d,False,True,False,1.0,0.95,0.0
A00457,retail_less_stable,1210273.1041619906,>1y,False,True,False,1.0,0.9,0.0
A00458,retail_less_stable,5476690.879451352,8d-30d,False,True,False,1.0,0.9,0.0
A00459,corporate_bonds,3719799.619786355,>1y,True,False,False,0.2,0.0,0.5
A00460,retail_less_stable,816226.7323371455,2d-7d,False,True,False,1.0,0.9,0.0
A00461,retail_stable,440770.32912979054,31d-90d,False,True,False,1.0,0.95,0.0
A00462,loans,6511163.831793093,2d-7d,True,False,False,0.65,0.0,0.85
A00463,loans,1990839.848047417,>1y,True,False,False,0.65,0.0,0.85
A00464,retail_stable,1677361.3836183187,8d-30d,False,True,False,1.0,0.95,0.0
A00465,retail_less_stable,1073427.6724113277,2d-7d,False,True,False,1.0,0.9,0.0
A00466,corporate_operational,2873763.718908532,8d-30d,False,True,False,1.0,0.5,0.0
A00467,treasury_hqla,5138993.125986263,91d-1y,True,False,False,0.05,0.0,0.05
A00468,corporate_non_operational,3002287.064873282,31d-90d,False,True,False,1.0,0.5,0.0
A00469,loans,23251266.595229313,>1y,True,False,False,0.65,0.0,0.85
A00470,loans,2619996.8868062617,8d-30d,True,False,False,0.65,0.0,0.85
A00471,retail_stable,308542.74431466294,8d-30d,False,True,False,1.0,0.95,0.0
A00472,retail_stable,4262746.73773086,8d-30d,False,True,False,1.0,0.95,0.0
A00473,corporate_bonds,21408265.630083043,overnight,True,False,False,0.2,0.0,0.5
A00474,loans,2379452.2550252946,31d-90d,True,False,False,0.65,0.0,0.85
A00475,retail_stable,855966.3052102145,overnight,False,True,False,1.0,0.95,0.0
A00476,retail_stable,2627996.460798107,overnight,False,True,False,1.0,0.95,0.0
A00477,retail_less_stable,1763767.959740791,31d-90d,False,True,False,1.0,0.9,0.0
A00478,retail_stable,5282246.105629163,8d-30d,False,True,False,1.0,0.95,0.0
A00479,retail_stable,14472219.147058401,>1y,False,True,False,1.0,0.95,0.0
A00480,equities,507015.10969675734,8d-30d,True,False,False,0.45,0.0,0.85
A00481,retail_less_stable,5990035.728291952,2d-7d,False,True,False,1.0,0.9,0.0
A00482,committed_facilities,3408715.5075476673,91d-1y,False,False,True,1.0,0.0,0.0
A00483,retail_stable,7563563.952227708,overnight,False,True,False,1.0,0.95,0.0
A00484,corporate_operational,2891270.599886331,>1y,False,True,False,1.0,0.5,0.0
A00485,corporate_operational,6293821.044315711,2d-7d,False,True,False,1.0,0.5,0.0
A00486,retail_stable,2553896.258081109,overnight,False,True,False,1.0,0.95,0.0
A00487,retail_stable,863941.5704726034,overnight,False,True,False,1.0,0.95,0.0
A00488,treasury_hqla,11711935.512254613,31d-90d,True,False,False,0.05,0.0,0.05
A00489,treasury_hqla,759832.8150591668,overnight,True,False,False,0.05,0.0,0.05
A00490,loans,14693228.789626386,91d-1y,True,False,False,0.65,0.0,0.85
A00491,loans,967780.6374459921,>1y,True,False,False,0.65,0.0,0.85
A00492,corporate_bonds,10088016.312921092,91d-1y,True,False,False,0.2,0.0,0.5
A00493,loans,13477145.660555365,91d-1y,True,False,False,0.65,0.0,0.85
A00494,corporate_operational,4177851.7053380944,2d-7d,False,True,False,1.0,0.5,0.0
A00495,corporate_bonds,769458.6031769931,>1y,True,False,False,0.2,0.0,0.5
A00496,treasury_hqla,7754368.143201126,>1y,True,False,False,0.05,0.0,0.05
A00497,retail_stable,6220905.24404148,2d-7d,False,True,False,1.0,0.95,0.0
A00498,loans,4162050.817221115,8d-30d,True,False,False,0.65,0.0,0.85
A00499,treasury_hqla,3878166.1528202975,8d-30d,True,False,False,0.05,0.0,0.05
A00500,corporate_non_operational,10152169.932805426,2d-7d,False,True,False,1.0,0.5,0.0
A00501,loans,5588872.377458403,91d-1y,True,False,False,0.65,0.0,0.85
A00502,retail_stable,5981831.874394714,31d-90d,False,True,False,1.0,0.95,0.0
A00503,retail_stable,1391258.7249065838,8d-30d,False,True,False,1.0,0.95,0.0
A00504,retail_less_stable,3361671.700543635,overnight,False,True,False,1.0,0.9,0.0
A00505,committed_facilities,2462917.816517587,8d-30d,False,False,True,1.0,0.0,0.0
A00506,corporate_operational,3692575.432424448,overnight,False,True,False,1.0,0.5,0.0
A00507,corporate_non_operational,967144.7886906391,overnight,False,True,False,1.0,0.5,0.0
A00508,treasury_hqla,2551687.5211562063,31d-90d,True,False,False,0.05,0.0,0.05
A00509,retail_stable,3083490.9891524534,>1y,False,True,False,1.0,0.95,0.0
A00510,retail_less_stable,1168314.1344760763,>1y,False,True,False,1.0,0.9,0.0
A00511,corporate_non_operational,2513234.1818505246,overnight,False,True,False,1.0,0.5,0.0
A00512,wholesale_unsecured,395178.3416688989,31d-90d,False,True,False,1.0,0.0,0.0
A00513,loans,989869.9743878609,overnight,True,False,False,0.65,0.0,0.85
A00514,retail_less_stable,6914652.8489399105,31d-90d,False,True,False,1.0,0.9,0.0
A00515,treasury_hqla,1074920.3138680262,>1y,True,False,False,0.05,0.0,0.05
A00516,retail_less_stable,10933934.607885078,31d-90d,False,True,False,1.0,0.9,0.0
A00517,retail_less_stable,2405591.55531763,8d-30d,False,True,False,1.0,0.9,0.0
A00518,retail_stable,2307421.172298381,8d-30d,False,True,False,1.0,0.95,0.0
A00519,committed_facilities,1604346.394181027,31d-90d,False,False,True,1.0,0.0,0.0
A00520,corporate_operational,6882517.642065544,overnight,False,True,False,1.0,0.5,0.0
A00521,corporate_operational,2123111.7834421224,overnight,False,True,False,1.0,0.5,0.0
A00522,retail_stable,14274342.616312679,2d-7d,False,True,False,1.0,0.95,0.0
A00523,loans,1084904.2215524972,>1y,True,False,False,0.65,0.0,0.85
A00524,loans,5490708.49521211,>1y,True,False,False,0.65,0.0,0.85
A00525,corporate_bonds,41294265.11981054,31d-90d,True,False,False,0.2,0.0,0.5
A00526,retail_stable,3790919.0438455865,91d-1y,False,True,False,1.0,0.95,0.0
A00527,retail_stable,4841927.905838446,8d-30d,False,True,False,1.0,0.95,0.0
A00528,corporate_bonds,2975368.409157362,91d-1y,True,False,False,0.2,0.0,0.5
A00529,corporate_operational,4129104.033946079,31d-90d,False,True,False,1.0,0.5,0.0
A00530,committed_facilities,984441.6426731683,91d-1y,False,False,True,1.0,0.0,0.0
A00531,treasury_hqla,1711793.6858364535,31d-90d,True,False,False,0.05,0.0,0.05
A00532,treasury_hqla,1607693.2587574092,31d-90d,True,False,False,0.05,0.0,0.05
A00533,treasury_hqla,1906567.117858629,8d-30d,True,False,False,0.05,0.0,0.05
A00534,retail_less_stable,1618100.60237349,>1y,False,True,False,1.0,0.9,0.0
A00535,retail_less_stable,1816439.77943676,8d-30d,False,True,False,1.0,0.9,0.0
A00536,committed_facilities,1029479.3108488094,91d-1y,False,False,True,1.0,0.0,0.0
A00537,corporate_non_operational,958494.8108090601,overnight,False,True,False,1.0,0.5,0.0
A00538,retail_stable,1158464.9244342537,overnight,False,True,False,1.0,0.95,0.0
A00539,loans,1915990.2064925702,91d-1y,True,False,False,0.65,0.0,0.85
A00540,corporate_non_operational,10345676.417612754,overnight,False,True,False,1.0,0.5,0.0
A00541,treasury_hqla,452152.4303595866,>1y,True,False,False,0.05,0.0,0.05
A00542,corporate_operational,4118126.592167406,2d-7d,False,True,False,1.0,0.5,0.0
A00543,retail_stable,1800681.8072058093,overnight,False,True,False,1.0,0.95,0.0
A00544,corporate_bonds,4367762.040812913,8d-30d,True,False,False,0.2,0.0,0.5
A00545,treasury_hqla,2077025.5947971928,>1y,True,False,False,0.05,0.0,0.05
A00546,corporate_bonds,25923433.581312664,>1y,True,False,False,0.2,0.0,0.5
A00547,retail_stable,4793517.922231376,>1y,False,True,False,1.0,0.95,0.0
A00548,corporate_operational,2117666.3900121013,8d-30d,False,True,False,1.0,0.5,0.0
A00549,wholesale_unsecured,3521906.4253127906,overnight,False,True,False,1.0,0.0,0.0
A00550,retail_less_stable,2900927.134843329,91d-1y,False,True,False,1.0,0.9,0.0
A00551,retail_stable,311710.5794530606,overnight,False,True,False,1.0,0.95,0.0
A00552,corporate_bonds,877934.7559962113,2d-7d,True,False,False,0.2,0.0,0.5
A00553,retail_less_stable,1645997.7289541413,8d-30d,False,True,False,1.0,0.9,0.0
A00554,retail_stable,8483315.589355625,overnight,False,True,False,1.0,0.95,0.0
A00555,corporate_non_operational,714958.3773761935,overnight,False,True,False,1.0,0.5,0.0
A00556,retail_stable,14237518.282165006,2d-7d,False,True,False,1.0,0.95,0.0
A00557,corporate_non_operational,4423858.912054206,8d-30d,False,True,False,1.0,0.5,0.0
A00558,retail_stable,5561565.429859613,overnight,False,True,False,1.0,0.95,0.0
A00559,retail_less_stable,949693.891943109,8d-30d,False,True,False,1.0,0.9,0.0
A00560,corporate_operational,3204512.1012694556,2d-7d,False,True,False,1.0,0.5,0.0
A00561,retail_less_stable,1013221.7725158678,overnight,False,True,False,1.0,0.9,0.0
A00562,treasury_hqla,2871728.8631953374,31d-90d,True,False,False,0.05,0.0,0.05
A00563,corporate_operational,2973497.361732891,8d-30d,False,True,False,1.0,0.5,0.0
A00564,retail_less_stable,26853935.16803987,overnight,False,True,False,1.0,0.9,0.0
A00565,equities,1474886.8658847967,91d-1y,True,False,False,0.45,0.0,0.85
A00566,treasury_hqla,2878835.1497988757,overnight,True,False,False,0.05,0.0,0.05
A00567,retail_less_stable,5154062.345761711,overnight,False,True,False,1.0,0.9,0.0
A00568,retail_stable,4316025.681309765,overnight,False,True,False,1.0,0.95,0.0
A00569,corporate_operational,9810121.728171688,overnight,False,True,False,1.0,0.5,0.0
A00570,treasury_hqla,418263.044035238,overnight,True,False,False,0.05,0.0,0.05
A00571,retail_stable,1431608.4708700064,8d-30d,False,True,False,1.0,0.95,0.0
A00572,retail_stable,3222641.228730296,overnight,False,True,False,1.0,0.95,0.0
A00573,treasury_hqla,4048011.594752212,>1y,True,False,False,0.05,0.0,0.05
A00574,retail_stable,4804344.577209604,overnight,False,True,False,1.0,0.95,0.0
